signal_buffer,signal_buffer_label,lead_day,model,feature_set,n_oos,start_date,end_date,oos_r2_vs_train_mean,rmse_5td_target,mae_5td_target,corr_pred_actual_5td,direction_accuracy_5td,mean_predicted_return,mean_actual_5td_return,mean_ridge_alpha,daily_rebalanced_total_return,daily_rebalanced_annual_return,daily_rebalanced_annual_vol,daily_rebalanced_sharpe,daily_rebalanced_max_drawdown,daily_rebalanced_mean_turnover,daily_rebalanced_mean_position,daily_rebalanced_cash_share,signal_5td_proxy_total_return,signal_5td_proxy_annual_return,signal_5td_proxy_annual_vol,signal_5td_proxy_sharpe,signal_5td_proxy_max_drawdown,signal_5td_proxy_mean_turnover,signal_5td_proxy_mean_position,signal_5td_proxy_cash_share
0.003,0.3%,21,forecast_anom,lead21_forecast_anom,826,2022-01-03,2025-09-12,-0.007138716178436422,0.02742267832158712,0.01999025255644571,0.06217546827963603,0.5266343825665859,-0.0011553512830455516,0.001059547654524753,100.0,0.18169850855168446,0.0522542397609167,0.15025149765962692,0.41383399393692866,-0.18128446536642928,0.29539951573849876,-0.18401937046004843,0.46973365617433416,1.5398645997159393,0.32892823366866475,0.32685836064882434,1.0336169181379844,-0.5812950785715095,0.29539951573849876,-0.18401937046004843,0.46973365617433416
0.003,0.3%,21,forecast_anom_projected_change,lead21_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.006830538648037621,0.02741848242496618,0.019835960106954282,0.06976452970757045,0.5363196125907991,-0.0009372431173551541,0.001059547654524753,100.0,0.3324916660288366,0.0915238705196959,0.15750793874747468,0.6346115786732961,-0.1880770115894056,0.3196125907990315,-0.14043583535108958,0.423728813559322,2.4287348676838776,0.45633467813157025,0.34907599496131914,1.2525211795461917,-0.5806456655563426,0.3196125907990315,-0.14043583535108958,0.423728813559322
0.003,0.3%,21,price_calendar,lead21_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3317839971702614,0.0913469820717101,0.15101730317294168,0.6540691282977682,-0.13962293841091455,0.17191283292978207,-0.21428571428571427,0.5121065375302664,2.4729952260277144,0.46204452642426985,0.32070721652687045,1.344639561675133,-0.49100554793538054,0.17191283292978207,-0.21428571428571427,0.5121065375302664
0.003,0.3%,28,forecast_anom,lead28_forecast_anom,826,2022-01-03,2025-09-12,-0.005360276923763951,0.027398455681957014,0.019949657517495563,0.06605207480784564,0.5205811138014528,-0.0011430041110847614,0.001059547654524753,100.0,0.2347714125515128,0.06645286241634807,0.15166931977247125,0.49972394638034356,-0.18608609459689462,0.19612590799031476,-0.2009685230024213,0.5084745762711864,1.738987370524716,0.3598845603105236,0.3177220501356283,1.1260238099483515,-0.5120913039653923,0.19612590799031476,-0.2009685230024213,0.5084745762711864
0.003,0.3%,28,forecast_anom_projected_change,lead28_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.001895434150300801,0.02735120233571077,0.019843848313423045,0.07986506409248845,0.5193704600484261,-0.001028167308954247,0.001059547654524753,100.0,0.3655177031415522,0.09970741407277361,0.15588233716810868,0.6874963776531371,-0.17966968712270026,0.21549636803874092,-0.16464891041162227,0.46731234866828086,3.957278462134143,0.6297017428065068,0.3427406745530015,1.5969797564489288,-0.4694437080283018,0.21549636803874092,-0.16464891041162227,0.46731234866828086
0.003,0.3%,28,price_calendar,lead28_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3317839971702614,0.0913469820717101,0.15101730317294168,0.6540691282977682,-0.13962293841091455,0.17191283292978207,-0.21428571428571427,0.5121065375302664,2.4729952260277144,0.46204452642426985,0.32070721652687045,1.344639561675133,-0.49100554793538054,0.17191283292978207,-0.21428571428571427,0.5121065375302664
0.003,0.3%,30,forecast_anom,lead30_forecast_anom,826,2022-01-03,2025-09-12,-0.003898564460899534,0.02737853086867167,0.019924253683754507,0.07091977268106044,0.5230024213075061,-0.0012265746298051885,0.001059547654524753,100.0,0.2305477309767232,0.0653386099079234,0.15091659806691987,0.4945376985927848,-0.16523970259394993,0.16707021791767554,-0.20823244552058112,0.5157384987893463,2.224190070702781,0.4292604641480815,0.3198770880623751,1.276309136573877,-0.4754840503785933,0.16707021791767554,-0.20823244552058112,0.5157384987893463
0.003,0.3%,30,forecast_anom_projected_change,lead30_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.0011208780697675724,0.027340627810950098,0.019771958798635504,0.08275483416160574,0.5387409200968523,-0.0010119689912996177,0.001059547654524753,100.0,0.4742554645818986,0.12571634887082128,0.1555543888826553,0.8389155842543676,-0.15312523123082322,0.22518159806295399,-0.15738498789346247,0.46246973365617433,3.305140227869436,0.5610609315285704,0.3346107423233116,1.4990731210701833,-0.5375026443893606,0.22518159806295399,-0.15738498789346247,0.46246973365617433
0.003,0.3%,30,price_calendar,lead30_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3317839971702614,0.0913469820717101,0.15101730317294168,0.6540691282977682,-0.13962293841091455,0.17191283292978207,-0.21428571428571427,0.5121065375302664,2.4729952260277144,0.46204452642426985,0.32070721652687045,1.344639561675133,-0.49100554793538054,0.17191283292978207,-0.21428571428571427,0.5121065375302664
0.004,0.4%,7,forecast_anom,lead07_forecast_anom,826,2022-01-03,2025-09-12,0.0002784274212238591,0.02732151360134416,0.019880670927376644,0.08494997483132063,0.5278450363196125,-0.0010182944606448093,0.001059547654524753,100.0,0.09919738093503483,0.029275333079296084,0.13709941809533457,0.27876710780686953,-0.17158264731645567,0.2106537530266344,-0.162227602905569,0.5956416464891041,0.7208170101170868,0.18010067310475275,0.27739915237565815,0.735413815297197,-0.4961254600544952,0.2106537530266344,-0.162227602905569,0.5956416464891041
0.004,0.4%,7,forecast_anom_projected_change,lead07_forecast_anom_projected_change,826,2022-01-03,2025-09-12,0.004884776533205515,0.02725849718820347,0.01971365308059507,0.1016535407223311,0.5460048426150121,-0.0008603963389324332,0.001059547654524753,100.0,0.1457876232742239,0.04239367489789769,0.1427870544733829,0.3618860047352644,-0.18020789680080296,0.23728813559322035,-0.14164648910411623,0.5460048426150121,2.2605524703311226,0.4341590350329161,0.3177096954675622,1.294311722799483,-0.48807200309394194,0.23728813559322035,-0.14164648910411623,0.5460048426150121
